id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
6002,5118,102,chilero criollo lucho,2,2000,4000,0.0,690
6003,5119,108,Aderezo Cilantro-Limon,1,2470,2470,0.0,1010
6004,5120,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
6005,5120,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
6006,5121,102,chilero criollo lucho,6,2000,12000,0.0,690
6007,5121,109,Salsa Inferno Carolina Reaper,6,4500,27000,0.0,2100
6008,5121,101,salsa picante habanero lucho ,24,2200,52800,0.0,760
6009,5121,103,Salsa de Ajo Lucho,12,2400,28800,0.0,
6010,5122,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6011,5123,103,SALSA DE AJO LUCHO,1,2280,2280,0.0,820
6012,5124,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6013,5125,103,SALSA DE AJO LUCHO,36,2400,86400,0.0,820
6014,5126,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6015,5127,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6016,5128,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6017,5128,107,Salsa Verde Jalapeno,2,2500,5000,0.0,980
6018,5129,103,Salsa de Ajo Lucho,1,2400,2400,600.0,
6019,5130,103,Salsa de Ajo Lucho,12,2520,30240,0.0,820
6020,5131,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6021,5131,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6022,5131,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6023,5132,103,SALSA DE AJO LUCHO,2,2400,4800,0.0,
6024,5132,101,Salsa Picante Habanero Lucho,2,2090,4180,0.0,760
6025,5133,101,Salsa Picante Habanero Lucho,36,2200,79200,0.0,760
6026,5134,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
6027,5135,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
6028,5136,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6029,5137,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6030,5138,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6031,5138,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,
6032,5139,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
6033,5139,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
6034,5140,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6035,5141,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6036,5141,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6037,5142,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6038,5143,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6039,5144,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
6040,5145,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6041,5146,101,Salsa Picante Habanero Lucho,2,2310,4620,0.0,760
6042,5146,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6043,5147,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6044,5148,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6045,5148,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6046,5149,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
6047,5149,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6048,5150,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6049,5151,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
6050,5151,101,Salsa Picante Habanero Lucho,6,2090,12540,1504.8,760
6051,5152,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6052,5153,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6053,5154,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
6054,5154,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
6055,5155,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6056,5156,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6057,5156,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6058,5157,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6059,5158,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
6060,5158,104,Salsa Mango-Habanero,12,3200,38400,0.0,1350
6061,5158,102,Chilero Criollo  Lucho,12,2000,24000,0.0,690
6062,5159,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6063,5160,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6064,5160,106,Salsa Chipotle Dulce,2,2900,5800,870.0,1190
6065,5161,107,Salsa Verde Jalapeno,2,2625,5250,0.0,980
6066,5162,103,SALSA DE AJO LUCHO,1,2400,2400,360.0,820
6067,5163,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6068,5164,104,Salsa Mango-Habanero,2,3200,6400,0.0,1350
6069,5165,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6070,5165,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6071,5165,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6072,5166,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
6073,5166,101,SALSA PICANTE HABANERO LUCHO,12,2200,26400,3168.0,760
6074,5166,109,Salsa Inferno Carolina Reaper,24,4500,108000,12960.0,2100
6075,5167,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6076,5168,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,
6077,5169,105,Salsa BBQ Tamarindo,2,3000,6000,1500.0,1280
6078,5169,103,SALSA DE AJO LUCHO,1,2280,2280,570.0,
6079,5170,101,Salsa Picante Habanero Lucho,36,2200,79200,0.0,760
6080,5170,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
6081,5171,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6082,5172,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6083,5172,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6084,5173,109,Salsa Inferno Carolina Reaper,1,4725,4725,0.0,2100
6085,5173,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
6086,5174,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6087,5174,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6088,5175,103,Salsa de Ajo Lucho,1,2520,2520,0.0,
6089,5176,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6090,5177,103,Salsa de Ajo Lucho,2,2520,5040,0.0,820
6091,5178,103,Salsa de Ajo Lucho,36,2400,86400,21600.0,820
6092,5179,103,SALSA DE AJO LUCHO,12,2520,30240,0.0,820
6093,5180,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6094,5181,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6095,5181,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6096,5182,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6097,5182,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6098,5183,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6099,5184,101,SALSA PICANTE HABANERO LUCHO,6,2090,12540,0.0,760
6100,5185,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6101,5186,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6102,5186,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6103,5187,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6104,5188,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6105,5188,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6106,5189,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6107,5189,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6108,5190,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
6109,5190,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
6110,5191,104,Salsa Mango-Habanero,3,3200,9600,0.0,1350
6111,5191,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6112,5191,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6113,5192,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6114,5193,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6115,5194,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6116,5194,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
6117,5195,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
6118,5196,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
6119,5197,108,Aderezo Cilantro-Limon,24,2600,62400,0.0,1010
6120,5198,109,Salsa Inferno Carolina Reaper,12,4500,54000,6480.0,2100
6121,5199,108,Aderezo Cilantro-Limon,3,2600,7800,0.0,1010
6122,5199,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6123,5200,107,Salsa Verde Jalapeno,6,2500,15000,1800.0,980
6124,5200,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
6125,5200,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,
6126,5200,102,Chilero Criollo Lucho,24,2000,48000,5760.0,690
6127,5201,104,Salsa Mango-Habanero,12,3200,38400,4608.0,1350
6128,5201,102,chilero criollo lucho,24,2000,48000,5760.0,690
6129,5202,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6130,5202,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6131,5203,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6132,5203,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6133,5204,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6134,5205,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6135,5206,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6136,5207,103,Salsa de Ajo Lucho,2,2400,4800,0.0,
6137,5208,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6138,5208,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6139,5208,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6140,5209,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
6141,5209,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6142,5210,102,chilero criollo lucho,1,2000,2000,0.0,690
6143,5211,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6144,5212,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
6145,5213,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
6146,5214,103,salsa de ajo lucho,1,2400,2400,360.0,820
6147,5215,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
6148,5216,108,Aderezo Cilantro-Limon,1,2730,2730,0.0,1010
6149,5216,103,SALSA DE AJO LUCHO,2,2520,5040,0.0,820
6150,5216,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6151,5217,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6152,5218,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6153,5218,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6154,5219,106,Salsa Chipotle Dulce,6,3045,18270,0.0,1190
6155,5220,109,Salsa Inferno Carolina Reaper,12,4500,54000,6480.0,
6156,5221,102,chilero criollo lucho,24,1900,45600,5472.0,690
6157,5222,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6158,5223,103,Salsa de Ajo Lucho,6,2400,14400,0.0,820
6159,5224,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
6160,5224,103,Salsa de Ajo Lucho,36,2400,86400,0.0,820
6161,5225,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6162,5226,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6163,5226,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6164,5227,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6165,5228,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
6166,5229,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6167,5229,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6168,5230,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6169,5230,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6170,5231,103,salsa de ajo lucho,1,2400,2400,0.0,820
6171,5232,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
6172,5232,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
6173,5233,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6174,5233,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6175,5234,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6176,5234,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6177,5235,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
6178,5236,107,Salsa Verde Jalapeno,1,2500,2500,375.0,980
6179,5237,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6180,5238,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
6181,5239,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
6182,5239,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6183,5240,103,SALSA DE AJO LUCHO,1,2400,2400,600.0,
6184,5241,101,salsa picante habanero lucho ,6,2200,13200,0.0,760
6185,5241,103,Salsa de Ajo Lucho,12,2280,27360,0.0,820
6186,5242,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
6187,5242,101,SALSA PICANTE HABANERO LUCHO,1,2090,2090,0.0,760
6188,5242,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6189,5243,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6190,5244,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6191,5245,103,SALSA DE AJO LUCHO,2,2400,4800,0.0,820
6192,5245,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6193,5246,102,Chilero Criollo  Lucho,12,2000,24000,0.0,
6194,5246,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
6195,5247,110,Salsa Curry Tropical,12,3400,40800,0.0,1520
6196,5248,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6197,5249,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6198,5250,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
6199,5250,108,Aderezo Cilantro-Limon,6,2600,15600,0.0,1010
6200,5250,102,Chilero Criollo Lucho,6,2100,12600,0.0,690
6201,5251,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6202,5252,103,Salsa de Ajo Lucho,1,2400,2400,0.0,
6203,5253,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
6204,5254,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6205,5255,102,Chilero Criollo Lucho,12,2000,24000,6000.0,690
6206,5256,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6207,5256,104,Salsa Mango-Habanero,2,3200,6400,0.0,1350
6208,5257,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6209,5257,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6210,5258,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6211,5259,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
6212,5259,102,chilero criollo lucho,1,2000,2000,0.0,690
6213,5260,102,Chilero Criollo  Lucho,1,2000,2000,500.0,690
6214,5260,104,Salsa Mango-Habanero,1,3200,3200,800.0,1350
6215,5261,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6216,5262,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
6217,5263,109,Salsa Inferno Carolina Reaper,2,4500,9000,0.0,2100
6218,5263,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6219,5263,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6220,5264,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6221,5264,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6222,5265,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6223,5265,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6224,5266,102,chilero criollo lucho,1,2000,2000,0.0,690
6225,5266,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6226,5266,108,Aderezo Cilantro-Limon,3,2600,7800,0.0,1010
6227,5267,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6228,5267,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6229,5268,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
6230,5268,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
6231,5269,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6232,5270,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6233,5271,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6234,5271,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
6235,5272,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6236,5273,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
6237,5273,101,salsa picante habanero lucho ,24,2200,52800,6336.0,760
6238,5274,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
6239,5275,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6240,5275,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6241,5276,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6242,5277,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6243,5277,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6244,5278,103,salsa de ajo lucho,2,2400,4800,0.0,820
6245,5279,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
6246,5280,102,chilero criollo lucho,1,2000,2000,0.0,690
6247,5281,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6248,5281,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6249,5282,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6250,5283,107,Salsa Verde Jalapeno,36,2500,90000,0.0,980
6251,5284,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6252,5284,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6253,5285,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6254,5286,103,Salsa de Ajo Lucho,2,2400,4800,1200.0,820
6255,5287,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6256,5287,103,salsa de ajo lucho,1,2520,2520,0.0,820
6257,5288,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6258,5288,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6259,5288,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
6260,5289,102,Chilero Criollo Lucho,3,1900,5700,0.0,690
6261,5290,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6262,5291,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6263,5292,101,Salsa Picante Habanero Lucho,36,2200,79200,9504.0,760
6264,5293,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
6265,5294,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6266,5294,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6267,5294,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
6268,5295,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6269,5296,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6270,5297,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6271,5297,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6272,5297,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
6273,5297,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6274,5298,102,Chilero Criollo  Lucho,36,2000,72000,0.0,690
6275,5298,110,Salsa Curry Tropical,12,3400,40800,0.0,1520
6276,5298,103,Salsa de Ajo Lucho,36,2400,86400,0.0,820
6277,5299,102,Chilero Criollo  Lucho,1,2000,2000,0.0,
6278,5300,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6279,5301,103,Salsa de Ajo Lucho,6,2400,14400,0.0,820
6280,5302,104,Salsa Mango-Habanero,1,3200,3200,480.0,1350
6281,5303,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6282,5304,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6283,5304,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6284,5305,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6285,5306,101,salsa picante habanero lucho ,1,2090,2090,0.0,760
6286,5307,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6287,5307,108,Aderezo Cilantro-Limon,2,2600,5200,0.0,1010
6288,5308,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6289,5309,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6290,5309,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6291,5310,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
6292,5311,101,Salsa Picante Habanero Lucho,2,2200,4400,660.0,760
6293,5312,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6294,5312,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6295,5313,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6296,5313,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6297,5314,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
6298,5314,101,Salsa Picante Habanero Lucho,3,2310,6930,0.0,760
6299,5315,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6300,5316,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6301,5317,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
6302,5318,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6303,5319,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6304,5320,101,Salsa Picante Habanero Lucho,12,2310,27720,0.0,760
6305,5321,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6306,5322,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6307,5323,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6308,5323,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6309,5324,104,Salsa Mango-Habanero,3,3200,9600,0.0,1350
6310,5324,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6311,5324,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6312,5325,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6313,5325,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6314,5325,105,Salsa BBQ Tamarindo,1,2850,2850,0.0,1280
6315,5326,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6316,5326,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6317,5327,102,Chilero Criollo  Lucho,1,2000,2000,300.0,690
6318,5328,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6319,5328,101,Salsa Picante Habanero Lucho,2,2200,4400,660.0,760
6320,5329,102,Chilero Criollo Lucho,12,2000,24000,2880.0,
6321,5329,107,Salsa Verde Jalapeno,12,2500,30000,3600.0,980
6322,5329,101,Salsa Picante Habanero Lucho,36,2200,79200,9504.0,760
6323,5330,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6324,5330,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6325,5331,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6326,5332,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6327,5333,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
6328,5334,110,Salsa Curry Tropical,2,3400,6800,0.0,1520
6329,5334,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,
6330,5335,101,salsa picante habanero lucho ,1,2200,2200,550.0,760
6331,5335,102,chilero criollo lucho,2,2000,4000,1000.0,690
6332,5336,103,SALSA DE AJO LUCHO,9999,2400,2400,0.0,820
6333,5336,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
6334,5337,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6335,5338,101,Salsa Picante Habanero Lucho,3,2200,6600,990.0,760
6336,5339,101,salsa picante habanero lucho ,1,2200,2200,550.0,760
6337,5339,102,Chilero Criollo Lucho,2,2000,4000,1000.0,690
6338,5340,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
6339,5341,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6340,5341,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6341,5342,103,Salsa de Ajo Lucho,999,2400,2400,0.0,
6342,5343,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
6343,5344,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6344,5345,104,Salsa Mango-Habanero,24,3200,76800,9216.0,1350
6345,5345,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
6346,5346,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6347,5346,102,chilero criollo lucho,1,1900,1900,0.0,690
6348,5347,106,Salsa Chipotle Dulce,1,2755,2755,0.0,1190
6349,5347,107,Salsa Verde Jalapeno,3,2500,7500,0.0,980
6350,5347,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
6351,5348,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
6352,5349,102,Chilero Criollo  Lucho,12,2000,24000,2880.0,690
6353,5350,103,Salsa de Ajo Lucho,2,2400,4800,1200.0,820
6354,5351,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6355,5352,105,Salsa BBQ Tamarindo,1,3150,3150,0.0,1280
6356,5353,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6357,5353,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6358,5354,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6359,5355,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6360,5356,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6361,5357,110,Salsa Curry Tropical,1,3570,3570,0.0,1520
6362,5357,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
6363,5357,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6364,5358,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6365,5358,106,Salsa Chipotle Dulce,1,3045,3045,0.0,1190
6366,5359,102,Chilero Criollo  Lucho,6,2000,12000,1440.0,690
6367,5360,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6368,5360,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6369,5361,102,Chilero Criollo Lucho,12,2100,25200,0.0,690
6370,5362,101,Salsa Picante Habanero Lucho,2,2200,4400,1100.0,760
6371,5363,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6372,5363,103,Salsa de Ajo Lucho,1,2280,2280,0.0,
6373,5364,102,Chilero Criollo Lucho,1,2000,2000,300.0,
6374,5365,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6375,5365,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6376,5366,102,Chilero Criollo Lucho,-2,2000,2000,0.0,690
6377,5367,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6378,5368,102,chilero criollo lucho,2,2000,4000,600.0,690
6379,5369,101,SALSA PICANTE HABANERO LUCHO,3,2200,6600,0.0,760
6380,5369,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6381,5370,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6382,5371,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
