id_venta,fecha_venta,id_cliente,id_canal,canal_texto,id_vendedor,id_promocion,total_factura
5141,2025-09-06,1,4,en linea,1,0,4200.0
5142,2025-09-06,61,4,en linea,3,0,2200.0
5143,2025-09-06,1,1,Tienda Fisica ,1,0,2200.0
5144,2025-09-06,7,3,MAYOREO,2,0,26400.0
5145,2025-09-06,1,4,En linea,3,0,2400.0
5146,2025-09-06,1,4,En linea,2,0,6620.0
5147,2025-09-07,14,1,TIENDA FISICA,2,0,7200.0
5148,2025-09-07,1,4,Online,1,0,4400.0
5149,2025-09-07,1,2,feria,3,0,4720.0
5150,2025-09-07,1,1, tienda  fisica,3,0,2000.0
5151,2025-09-07,12,3,mayoreo,4,1,36379.2
5152,2025-09-07,36,4,en linea,4,0,3000.0
5153,2025-09-07,58,1,Tienda Fisica ,4,0,2000.0
5154,2025-09-07,5,3,Venta mayoreo,4,1,44352.0
5155,2025-09-07,1,1,TIENDA FISICA,4,0,2000.0
5156,2025-09-08,29,4,EN LINEA,3,0,5000.0
5157,2025-09-08,1,2,FERIA DEL AGRICULTOR,1,0,2200.0
5158,2025-09-08,3,3,MAYOREO,2,0,88800.0
5159,2025-09-08,1,1,tienda fisica,2,0,2400.0
5160,2025-09-08,1,2,Feria del agricultor,2,2,6630.0
5161,2025-09-08,69,4,En linea,1,0,5250.0
5162,2025-09-08,1,2,Feria,2,2,2040.0
5163,2025-09-09,50,1,Tienda fisica,2,0,4800.0
5164,2025-09-09,1,1,TIENDA FISICA,1,0,6400.0
5165,2025-09-09,1,2,Feria,4,0,11000.0
5166,2025-09-09,6,3,mayoreo,4,1,143616.0
5167,2025-09-09,1,1, tienda  fisica,3,0,4000.0
5168,2025-09-09,70,4,EN LINEA,3,0,6600.0
5169,2025-09-10,1,1,Tienda fisica,1,4,6210.0
5170,2025-09-10,6,3,MAYOREO,3,0,108000.0
5171,2025-09-10,31,4,en linea,3,0,3000.0
5172,2025-09-11,1,1,Tienda fisica,4,0,8600.0
5173,2025-09-11,1,1,Tienda Fisica ,3,0,6625.0
5174,2025-09-11,1,1, tienda  fisica,1,0,9000.0
5175,2025-09-11,28,1, tienda  fisica,2,0,2520.0
5176,2025-09-11,1,1,Tienda Fisica ,4,0,4000.0
5177,2025-09-11,46,4,En linea,2,0,5040.0
5178,2025-09-11,12,3,,4,4,64800.0
5179,2025-09-12,4,3,Venta mayoreo,3,0,30240.0
5180,2025-09-12,1,1,tienda fisica,4,0,4800.0
5181,2025-09-12,47,2,Feria del agricultor,2,0,4600.0
5182,2025-09-12,1,2,Feria del agricultor,2,0,4600.0
5183,2025-09-12,1,1,TIENDA FISICA,3,0,2200.0
5184,2025-09-13,3,3,Venta mayoreo,4,0,12540.0
5185,2025-09-13,65,4,En linea,2,0,3200.0
5186,2025-09-13,1,2,feria,3,0,6800.0
5187,2025-09-13,49,1,tienda fisica,4,0,2400.0
5188,2025-09-13,1,1,Tienda fisica,4,0,6400.0
5189,2025-09-13,1,2,Feria del agricultor,2,0,4600.0
5190,2025-09-13,13,3,Mayoreo,4,1,24288.0
5191,2025-09-13,1,2,feria,1,0,14200.0
5192,2025-09-14,1,2,FERIA DEL AGRICULTOR,3,2,1870.0
5193,2025-09-14,1,1,Tienda fisica,1,0,2200.0
5194,2025-09-14,1,2,Feria del agricultor,1,2,3740.0
5195,2025-09-14,1,1, tienda  fisica,4,0,2280.0
5196,2025-09-14,1,1,Tienda Fisica ,1,4,1650.0
5197,2025-09-14,13,3,Venta mayoreo,3,0,62400.0
5198,2025-09-14,2,3,Mayoreo,3,1,47520.0
5199,2025-09-14,1,1,tienda fisica,3,0,10000.0
5200,2025-09-14,6,3,MAYOREO,2,1,79728.0
5201,2025-09-14,5,3,mayoreo,4,1,76032.0
5202,2025-09-15,18,1, tienda  fisica,1,0,4600.0
5203,2025-09-15,1,1, tienda  fisica,1,0,8200.0
5204,2025-09-15,1,4,EN LINEA,1,0,7200.0
5205,2025-09-15,1,1, tienda  fisica,3,0,4500.0
5206,2025-09-15,46,4,en  linea,1,0,2200.0
5207,2025-09-15,54,4,EN LINEA,4,0,4800.0
5208,2025-09-15,1,1,TIENDA FISICA,4,0,11400.0
5209,2025-09-15,62,4,en  linea,4,0,6700.0
5210,2025-09-16,62,4,en linea,2,0,2000.0
5211,2025-09-16,40,4,EN LINEA,1,0,2000.0
5212,2025-09-16,13,3,Mayoreo,3,1,10560.0
5213,2025-09-16,1,1,TIENDA FISICA,4,4,1800.0
5214,2025-09-16,1,2,FERIA DEL AGRICULTOR,3,2,2040.0
5215,2025-09-17,13,3,MAYOREO,1,0,26400.0
5216,2025-09-17,1,2,FERIA DEL AGRICULTOR,1,0,9970.0
5217,2025-09-17,1,1,tienda fisica,1,0,7200.0
5218,2025-09-17,60,1,Tienda Fisica ,2,0,4600.0
5219,2025-09-17,3,3,mayoreo,3,0,18270.0
5220,2025-09-17,13,3,MAYOREO,3,1,47520.0
5221,2025-09-18,3,3,mayoreo,4,1,40128.0
5222,2025-09-18,1,2,feria,1,0,7200.0
5223,2025-09-18,11,3,mayoreo,3,0,14400.0
5224,2025-09-18,10,3,MAYOREO,4,0,98400.0
5225,2025-09-18,55,1,tienda fisica,1,0,2000.0
5226,2025-09-18,24,1, tienda  fisica,2,0,6800.0
5227,2025-09-19,1,2,Feria del agricultor,2,0,2200.0
5228,2025-09-19,10,3,Mayoreo,3,1,11616.0
5229,2025-09-19,1,2,Feria del agricultor,3,0,4200.0
5230,2025-09-19,59,4,Online,1,0,6600.0
5231,2025-09-19,29,4,En linea,2,0,2400.0
5232,2025-09-19,12,3,MAYOREO,2,0,105600.0
5233,2025-09-19,1,1, tienda  fisica,4,0,5400.0
5234,2025-09-19,1,1,tienda fisica,2,0,5600.0
5235,2025-09-19,69,1, tienda  fisica,2,0,2100.0
5236,2025-09-19,1,2,FERIA DEL AGRICULTOR,3,2,2125.0
5237,2025-09-20,64,1,Tienda fisica,1,0,2200.0
5238,2025-09-20,5,3,Mayoreo,2,1,10560.0
5239,2025-09-20,37,1,Tienda Fisica ,3,0,6400.0
5240,2025-09-20,1,2,Feria,4,4,1800.0
5241,2025-09-20,8,3,Mayoreo,3,0,40560.0
5242,2025-09-20,1,4,en linea,2,0,10490.0
5243,2025-09-21,57,4,En linea,2,0,2000.0
5244,2025-09-21,1,4,en linea,1,0,4800.0
5245,2025-09-21,64,2,Feria del agricultor,1,0,7000.0
5246,2025-09-21,3,3,mayoreo,1,0,50400.0
5247,2025-09-21,4,3,mayoreo,2,0,40800.0
5248,2025-09-22,1,2,feria,4,0,4800.0
5249,2025-09-22,42,1,tienda fisica,2,0,2400.0
5250,2025-09-22,2,3,Venta mayoreo,4,0,85800.0
5251,2025-09-22,56,2,Feria,3,0,2400.0
5252,2025-09-23,1,1, tienda  fisica,3,0,2400.0
5253,2025-09-23,8,3,Mayoreo,3,0,13200.0
5254,2025-09-23,48,4,En linea,3,0,2200.0
5255,2025-09-23,2,3,MAYOREO,3,4,18000.0
5256,2025-09-24,60,4,Online,3,0,11200.0
5257,2025-09-24,58,1,Tienda fisica,2,0,7000.0
5258,2025-09-24,31,4,en  linea,2,0,2400.0
5259,2025-09-24,1,1,Tienda fisica,4,0,4400.0
5260,2025-09-24,1,1,TIENDA FISICA,1,4,3900.0
5261,2025-09-24,38,1,TIENDA FISICA,3,0,3000.0
5262,2025-09-25,12,3,Mayoreo,2,1,10560.0
5263,2025-09-25,39,4,EN LINEA,3,0,14000.0
5264,2025-09-26,1,1,Tienda Fisica ,4,0,4200.0
5265,2025-09-26,1,1,Tienda Fisica ,4,0,9400.0
5266,2025-09-26,40,4,en linea,2,0,12000.0
5267,2025-09-26,35,1, tienda  fisica,1,0,4900.0
5268,2025-09-26,8,3,MAYOREO,1,0,52800.0
5269,2025-09-26,56,2,FERIA DEL AGRICULTOR,2,0,2200.0
5270,2025-09-27,1,1,Tienda Fisica ,3,0,3400.0
5271,2025-09-27,1,1,Tienda Fisica ,2,0,8500.0
5272,2025-09-27,1,4,Online,4,0,3000.0
5273,2025-09-27,4,3,MAYOREO,2,1,67584.0
5274,2025-09-28,1,1,Tienda Fisica ,3,0,2200.0
5275,2025-09-28,29,4,Online,1,0,4200.0
5276,2025-09-28,49,1, tienda  fisica,3,0,2200.0
5277,2025-09-28,27,4,En linea,1,0,5800.0
5278,2025-09-28,1,1,Tienda Fisica ,2,0,4800.0
5279,2025-09-28,34,2,FERIA DEL AGRICULTOR,4,0,2400.0
5280,2025-09-28,1,1, tienda  fisica,2,0,2000.0
5281,2025-09-29,1,4,Online,1,0,6200.0
5282,2025-09-29,54,4,Online,4,0,2000.0
5283,2025-09-30,8,3,mayoreo,2,0,90000.0
5284,2025-09-30,1,2,Feria del agricultor,3,0,4200.0
5285,2025-09-30,26,4,Online,2,0,2400.0
5286,2025-10-01,48,4,en  linea,4,4,3600.0
5287,2025-10-01,1,1,TIENDA FISICA,4,0,4720.0
5288,2025-10-01,65,1,Tienda Fisica ,2,0,6490.0
5289,2025-10-01,1,1,Tienda Fisica ,4,0,5700.0
5290,2025-10-01,1,1,Tienda fisica,3,0,2000.0
5291,2025-10-02,35,1,Tienda Fisica ,1,0,2000.0
5292,2025-10-02,12,3,MAYOREO,4,1,69696.0
5293,2025-10-02,1,4,Online,4,0,2520.0
5294,2025-10-02,1,2,FERIA DEL AGRICULTOR,4,2,5610.0
5295,2025-10-03,1,4,en  linea,2,0,2400.0
5296,2025-10-03,1,4,en  linea,3,0,2200.0
5297,2025-10-03,1,2,feria,4,0,15180.0
5298,2025-10-03,6,3,Mayoreo,2,0,199200.0
5299,2025-10-03,1,1,,3,0,2000.0
5300,2025-10-03,1,1,Tienda fisica,2,0,3000.0
5301,2025-10-03,8,3,Mayoreo,1,0,14400.0
5302,2025-10-04,1,2,FERIA DEL AGRICULTOR,1,2,2720.0
5303,2025-10-04,25,1,Tienda Fisica ,3,0,4000.0
5304,2025-10-04,1,2,feria,1,2,3570.0
5305,2025-10-04,48,1, tienda  fisica,3,0,2200.0
5306,2025-10-04,1,4,en linea,1,0,2090.0
5307,2025-10-04,1,1,Tienda Fisica ,2,0,7400.0
5308,2025-10-04,1,1, tienda  fisica,4,0,2200.0
5309,2025-10-04,1,2,Feria del agricultor,3,0,4400.0
5310,2025-10-04,6,3,mayoreo,3,1,12672.0
5311,2025-10-04,1,2,feria,4,2,3740.0
5312,2025-10-04,68,4,EN LINEA,1,0,4900.0
5313,2025-10-05,1,2,feria,3,0,9400.0
5314,2025-10-05,1,1, tienda  fisica,3,0,9330.0
5315,2025-10-05,1,1,Tienda Fisica ,2,0,4400.0
5316,2025-10-05,1,1,TIENDA FISICA,1,0,2400.0
5317,2025-10-05,23,4,Online,3,0,2200.0
5318,2025-10-05,1,2,FERIA DEL AGRICULTOR,3,0,2200.0
5319,2025-10-05,1,4,EN LINEA,3,0,4500.0
5320,2025-10-05,7,3,Venta mayoreo,4,0,27720.0
5321,2025-10-05,1,2,Feria del agricultor,1,0,2000.0
5322,2025-10-06,1,2,feria,4,2,1870.0
5323,2025-10-06,1,1,Tienda fisica,2,0,4600.0
5324,2025-10-06,72,1,Tienda Fisica ,1,0,16000.0
5325,2025-10-06,71,1,Tienda fisica,3,0,7750.0
5326,2025-10-06,1,1, tienda  fisica,1,0,5400.0
5327,2025-10-06,1,2,Feria del agricultor,3,2,1700.0
5328,2025-10-06,1,2,Feria del agricultor,2,2,5440.0
5329,2025-10-07,9,3,mayoreo,3,1,117216.0
5330,2025-10-07,1,1,TIENDA FISICA,2,0,5800.0
5331,2025-10-07,1,2,Feria del agricultor,2,0,2400.0
5332,2025-10-07,28,1,tienda fisica,4,0,4000.0
5333,2025-10-07,1,1,Tienda fisica,4,0,4400.0
5334,2025-10-07,24,4,En linea,1,0,13400.0
5335,2025-10-07,46,4,Online,4,4,4650.0
5336,2025-10-07,1,1, tienda  fisica,1,0,8400.0
5337,2025-10-07,1,1,Tienda Fisica ,3,0,2200.0
5338,2025-10-08,1,2,Feria del agricultor,3,2,5610.0
5339,2025-10-08,1,1, tienda  fisica,3,4,4650.0
5340,2025-10-08,58,1,tienda fisica,2,0,2520.0
5341,2025-10-08,1,2,FERIA DEL AGRICULTOR,2,0,6400.0
5342,2025-10-08,1,4,En linea,4,0,2400.0
5343,2025-10-08,24,4,EN LINEA,2,4,1650.0
5344,2025-10-08,1,2,Feria del agricultor,3,0,2000.0
5345,2025-10-09,12,3,MAYOREO,1,1,79200.0
5346,2025-10-09,1,2,feria,1,0,4300.0
5347,2025-10-09,1,1,Tienda fisica,1,0,12565.0
5348,2025-10-09,8,3,Mayoreo,3,0,52800.0
5349,2025-10-09,2,3,Venta mayoreo,1,1,21120.0
5350,2025-10-10,1,4,EN LINEA,3,4,3600.0
5351,2025-10-10,1,1, tienda  fisica,3,0,2000.0
5352,2025-10-10,1,1,tienda fisica,1,0,3150.0
5353,2025-10-10,1,1,TIENDA FISICA,1,0,4600.0
5354,2025-10-10,1,4,Online,2,0,2400.0
5355,2025-10-10,1,1, tienda  fisica,1,0,2400.0
5356,2025-10-10,1,1,TIENDA FISICA,3,0,2200.0
5357,2025-10-11,37,1,Tienda Fisica ,4,0,8170.0
5358,2025-10-11,1,1,Tienda fisica,4,0,5545.0
5359,2025-10-11,7,3,Venta mayoreo,3,1,10560.0
5360,2025-10-11,1,2,feria,4,0,4500.0
5361,2025-10-12,3,3,mayoreo,3,0,25200.0
5362,2025-10-12,72,4,En linea,4,4,3300.0
5363,2025-10-12,1,2,feria,4,0,4480.0
5364,2025-10-12,1,2,Feria,3,2,1700.0
5365,2025-10-12,1,2,feria,2,0,6200.0
5366,2025-10-12,63,1,tienda fisica,1,0,2000.0
5367,2025-10-13,62,1, tienda  fisica,1,0,4400.0
5368,2025-10-13,1,2,Feria del agricultor,1,2,3400.0
5369,2025-10-13,1,1,tienda fisica,4,0,10600.0
5370,2025-10-13,1,1,tienda fisica,1,0,2400.0
5371,2025-10-13,1,2,FERIA DEL AGRICULTOR,4,0,4400.0
5372,2025-10-13,6,3,Mayoreo,2,0,25200.0
5373,2025-10-13,58,4,Online,2,0,6600.0
5374,2025-10-14,5,3,Venta mayoreo,4,0,14400.0
5375,2025-10-14,1,2,FERIA DEL AGRICULTOR,2,0,7000.0
5376,2025-10-14,1,2,Feria del agricultor,3,0,2000.0
5377,2025-10-14,1,1, tienda  fisica,2,0,2000.0
5378,2025-10-14,8,3,Mayoreo,3,0,26400.0
5379,2025-10-14,1,1, tienda  fisica,4,0,4400.0
5380,2025-10-15,48,1,TIENDA FISICA,4,0,5800.0
5381,2025-10-15,1,4,Online,3,0,2200.0
5382,2025-10-15,1,2,feria,3,2,4250.0
5383,2025-10-15,19,4,en  linea,2,0,8400.0
5384,2025-10-15,18,1,Tienda Fisica ,1,0,2200.0
5385,2025-10-15,1,2,Feria del agricultor,2,2,4420.0
5386,2025-10-16,1,2,FERIA DEL AGRICULTOR,2,2,2040.0
5387,2025-10-16,1,1,tienda fisica,3,0,2200.0
5388,2025-10-16,62,4,Online,4,0,2000.0
5389,2025-10-16,1,2,Feria,1,0,6600.0
5390,2025-10-16,1,1, tienda  fisica,1,0,14400.0
5391,2025-10-17,49,4,Online,1,0,4200.0
5392,2025-10-17,1,2,Feria del agricultor,4,0,6000.0
5393,2025-10-17,1,2,Feria del agricultor,3,0,2000.0
5394,2025-10-18,1,1, tienda  fisica,4,0,2100.0
5395,2025-10-18,1,1,Tienda fisica,2,0,2200.0
5396,2025-10-18,1,4,en linea,1,0,9330.0
5397,2025-10-18,67,4,en  linea,3,0,2500.0
5398,2025-10-18,66,2,Feria del agricultor,2,0,5000.0
5399,2025-10-18,6,3,mayoreo,2,1,74976.0
5400,2025-10-19,32,1,tienda fisica,4,0,6900.0
5401,2025-10-19,1,2,Feria,4,0,2200.0
5402,2025-10-19,10,3,Mayoreo,1,0,85200.0
5403,2025-10-19,1,2,feria,3,2,2040.0
5404,2025-10-19,25,1,Tienda Fisica ,2,0,2400.0
5405,2025-10-19,23,1,Tienda Fisica ,4,0,2000.0
5406,2025-10-20,1,1,Tienda Fisica ,3,0,11100.0
5407,2025-10-20,36,4,en  linea,4,0,6090.0
5408,2025-10-20,53,4,en linea,1,0,4400.0
5409,2025-10-20,60,1,tienda fisica,3,0,2400.0
5410,2025-10-20,43,1, tienda  fisica,2,0,10220.0
5411,2025-10-20,1,2,Feria del agricultor,4,0,7000.0
5412,2025-10-20,66,4,Online,2,0,4400.0
5413,2025-10-21,1,1,Tienda fisica,2,0,11000.0
5414,2025-10-21,3,3,Venta mayoreo,1,1,25344.0
5415,2025-10-21,40,4,en  linea,3,0,2090.0
5416,2025-10-21,1,1, tienda  fisica,1,0,6400.0
5417,2025-10-21,1,1,tienda fisica,2,0,6400.0
5418,2025-10-21,49,1,tienda fisica,2,0,4560.0
5419,2025-10-22,1,1, tienda  fisica,1,0,2000.0
5420,2025-10-22,11,3,Venta mayoreo,4,0,100800.0
5421,2025-10-22,1,1,tienda fisica,3,0,4400.0
5422,2025-10-22,1,1,tienda fisica,4,0,4400.0
5423,2025-10-22,1,1,Tienda fisica,3,0,5000.0
5424,2025-10-22,40,2,Feria del agricultor,1,0,6000.0
5425,2025-10-22,1,1,TIENDA FISICA,4,0,2000.0
5426,2025-10-23,64,1, tienda  fisica,1,4,1500.0
5427,2025-10-23,69,1,tienda fisica,3,0,3400.0
5428,2025-10-23,40,4,En linea,3,0,4400.0
5429,2025-10-23,9,3,Venta mayoreo,4,1,25344.0
5430,2025-10-23,1,1, tienda  fisica,2,0,2400.0
5431,2025-10-23,66,1, tienda  fisica,4,0,2400.0
5432,2025-10-23,1,4,Online,1,0,4400.0
5433,2025-10-23,1,4,en linea,2,0,2600.0
5434,2025-10-23,25,1,TIENDA FISICA,3,0,2200.0
5435,2025-10-23,1,1,TIENDA FISICA,4,0,11800.0
5436,2025-10-24,5,3,Venta mayoreo,3,1,97152.0
5437,2025-10-24,17,1,tienda fisica,2,4,2175.0
5438,2025-10-24,1,1,tienda fisica,1,0,2000.0
5439,2025-10-24,67,1, tienda  fisica,2,0,2000.0
5440,2025-10-24,1,2,FERIA DEL AGRICULTOR,4,2,2142.0
5441,2025-10-24,34,1,tienda fisica,3,0,4620.0
5442,2025-10-25,62,2,Feria del agricultor,4,0,3800.0
5443,2025-10-25,10,3,MAYOREO,1,1,158400.0
5444,2025-10-25,48,4,Online,1,0,6700.0
5445,2025-10-25,3,3,Mayoreo,4,1,21120.0
5446,2025-10-25,35,4,En linea,4,0,4800.0
5447,2025-10-25,1,1,Tienda Fisica ,1,0,2200.0
5448,2025-10-25,10,3,mayoreo,1,1,25344.0
5449,2025-10-25,1,1,Tienda fisica,3,0,7700.0
5450,2025-10-25,2,3,Mayoreo,4,0,28800.0
5451,2025-10-25,1,4,Online,1,0,4200.0
5452,2025-10-25,1,2,Feria del agricultor,4,4,4800.0
5453,2025-10-26,1,1,Tienda fisica,4,0,2000.0
5454,2025-10-26,1,1,tienda fisica,3,0,2400.0
5455,2025-10-26,66,1,Tienda Fisica ,3,0,8620.0
5456,2025-10-26,1,1,tienda fisica,1,0,8575.0
5457,2025-10-27,13,3,mayoreo,2,1,23232.0
5458,2025-10-27,1,1,tienda fisica,3,0,2000.0
5459,2025-10-27,33,1,Tienda fisica,2,0,3200.0
5460,2025-10-27,1,2,feria,1,2,7752.0
5461,2025-10-27,1,1,tienda fisica,3,0,6180.0
5462,2025-10-27,1,2,FERIA DEL AGRICULTOR,1,2,1776.5
5463,2025-10-27,10,3,Venta mayoreo,4,1,32736.0
5464,2025-10-27,1,1,Tienda Fisica ,1,0,2200.0
5465,2025-10-27,13,3,mayoreo,1,1,26400.0
5466,2025-10-27,17,4,EN LINEA,3,0,12825.0
5467,2025-10-27,18,4,Online,4,0,2200.0
5468,2025-10-28,13,3,Mayoreo,4,1,10560.0
5469,2025-10-28,50,4,en linea,2,0,2200.0
5470,2025-10-28,1,2,FERIA DEL AGRICULTOR,4,0,2090.0
5471,2025-10-28,1,4,Online,2,0,4000.0
5472,2025-10-28,1,1,Tienda fisica,1,0,7100.0
5473,2025-10-28,12,3,Venta mayoreo,4,1,48153.6
5474,2025-10-28,58,1,Tienda fisica,3,0,2000.0
5475,2025-10-29,1,4,En linea,4,0,2200.0
5476,2025-10-29,19,1,TIENDA FISICA,2,0,5300.0
5477,2025-10-29,1,1,Tienda fisica,4,0,6200.0
5478,2025-10-29,73,4,EN LINEA,1,0,6300.0
5479,2025-10-29,47,1,TIENDA FISICA,2,0,6200.0
5480,2025-10-29,1,4,en linea,4,0,2000.0
5481,2025-10-29,1,2,FERIA DEL AGRICULTOR,1,0,4810.0
5482,2025-10-29,24,4,en linea,3,0,4400.0
5483,2025-10-29,1,2,Feria,1,2,5100.0
5484,2025-10-29,29,1,tienda fisica,3,0,4400.0
5485,2025-10-30,1,1,Tienda fisica,3,0,4800.0
5486,2025-10-30,1,1,Tienda Fisica ,1,0,4000.0
5487,2025-10-30,31,1,tienda fisica,4,0,4600.0
5488,2025-10-30,13,3,MAYOREO,1,1,35798.4
5489,2025-10-31,1,1,Tienda Fisica ,4,0,2900.0
5490,2025-10-31,73,1,Tienda Fisica ,4,0,2200.0
5491,2025-10-31,1,1,Tienda Fisica ,3,0,12100.0
5492,2025-10-31,1,1,Tienda fisica,2,0,2400.0
5493,2025-10-31,19,1,TIENDA FISICA,2,0,3200.0
5494,2025-10-31,1,1, tienda  fisica,1,0,4200.0
5495,2025-10-31,13,3,Mayoreo,4,1,63360.0
5496,2025-11-01,1,2,feria,3,2,2142.0
5497,2025-11-01,1,4,en linea,2,0,4000.0
5498,2025-11-01,8,3,Mayoreo,2,1,65472.0
5499,2025-11-01,1,2,Feria del agricultor,3,0,2000.0
5500,2025-11-01,1,2,FERIA DEL AGRICULTOR,3,0,2900.0
5501,2025-11-01,4,3,mayoreo,4,3,11040.0
5502,2025-11-01,1,4,EN LINEA,2,0,2200.0
5503,2025-11-01,18,4,Online,2,0,2400.0
5504,2025-11-01,54,4,en linea,4,3,2208.0
5505,2025-11-01,1,2,feria,1,2,7590.5
5506,2025-11-01,1,2,Feria,3,3,2971.6
5507,2025-11-01,1,2,Feria,2,0,4400.0
5508,2025-11-01,10,3,Mayoreo,1,1,21120.0
5509,2025-11-01,1,4,en linea,2,0,4200.0
5510,2025-11-01,4,3,mayoreo,3,0,42000.0
5511,2025-11-02,1,1,Tienda fisica,1,0,2000.0
5512,2025-11-02,1,2,Feria,1,0,4600.0
5513,2025-11-02,1,4,Online,1,0,2400.0
5514,2025-11-02,1,1,TIENDA FISICA,2,3,12659.2
5515,2025-11-02,1,2,FERIA DEL AGRICULTOR,4,0,2000.0
5516,2025-11-02,1,1,Tienda Fisica ,4,0,4400.0
5517,2025-11-02,6,3,MAYOREO,3,0,74400.0
5518,2025-11-02,7,3,mayoreo,4,1,63360.0
5519,2025-11-02,1,1,TIENDA FISICA,3,3,6072.0
5520,2025-11-02,12,3,MAYOREO,1,1,72230.4
5521,2025-11-02,1,1,tienda fisica,1,0,2000.0
5522,2025-11-02,13,3,Venta mayoreo,2,1,45408.0
5523,2025-11-02,1,2,Feria,1,0,4400.0
5524,2025-11-02,1,2,Feria del agricultor,4,2,5270.0
5525,2025-11-03,1,1, tienda  fisica,3,0,7200.0
5526,2025-11-03,1,2,feria,3,0,4280.0
5527,2025-11-03,13,3,Venta mayoreo,4,1,12672.0
5528,2025-11-03,1,4,en  linea,1,0,2400.0
5529,2025-11-03,73,4,EN LINEA,1,0,3400.0
5530,2025-11-03,1,1,Tienda Fisica ,1,0,4000.0
5531,2025-11-03,1,1,Tienda fisica,1,0,2200.0
5532,2025-11-03,4,3,Mayoreo,3,3,24288.0
5533,2025-11-03,1,1,Tienda Fisica ,4,0,6200.0
5534,2025-11-03,1,2,Feria,4,3,1748.0
5535,2025-11-03,18,1,TIENDA FISICA,1,3,10212.0
5536,2025-11-03,1,1,Tienda Fisica ,4,0,7100.0
5537,2025-11-04,1,1,Tienda Fisica ,3,0,6600.0
5538,2025-11-04,1,1,TIENDA FISICA,4,0,4000.0
5539,2025-11-04,53,4,en  linea,2,3,3864.0
5540,2025-11-04,1,1,Tienda fisica,3,0,2200.0
5541,2025-11-04,1,2,FERIA DEL AGRICULTOR,2,0,2400.0
5542,2025-11-04,1,2,Feria,4,2,1870.0
5543,2025-11-04,1,1,Tienda Fisica ,4,3,2024.0
5544,2025-11-04,1,1, tienda  fisica,2,3,4232.0
5545,2025-11-04,1,1, tienda  fisica,2,0,2400.0
5546,2025-11-04,1,2,feria,4,3,7176.0
5547,2025-11-04,1,4,en linea,1,0,1900.0
5548,2025-11-04,71,1,Tienda fisica,4,0,2200.0
5549,2025-11-05,33,1,Tienda Fisica ,2,3,4416.0
5550,2025-11-05,71,4,EN LINEA,2,0,6800.0
5551,2025-11-05,1,2,Feria,3,2,9350.0
5552,2025-11-05,1,2,Feria,1,2,2040.0
5553,2025-11-05,59,4,En linea,1,3,2024.0
5554,2025-11-05,67,4,Online,4,3,1840.0
5555,2025-11-06,1,1,Tienda fisica,2,3,4048.0
5556,2025-11-06,69,1,Tienda fisica,4,3,1840.0
5557,2025-11-06,73,4,En linea,4,0,2200.0
5558,2025-11-06,1,4,EN LINEA,4,0,2400.0
5559,2025-11-06,33,4,en linea,3,3,1840.0
5560,2025-11-06,1,4,en linea,2,0,2200.0
5561,2025-11-06,64,4,En linea,1,0,2000.0
5562,2025-11-06,1,1,tienda fisica,3,0,10600.0
5563,2025-11-06,9,3,mayoreo,4,0,86400.0
5564,2025-11-06,59,2,Feria del agricultor,3,0,3400.0
5565,2025-11-06,6,3,Mayoreo,4,0,24000.0
5566,2025-11-06,64,1,TIENDA FISICA,4,0,4200.0
5567,2025-11-06,11,3,Venta mayoreo,2,1,57024.0
5568,2025-11-06,1,1,Tienda fisica,3,0,8800.0
5569,2025-11-06,12,3,Venta mayoreo,3,0,52800.0
5570,2025-11-07,31,4,EN LINEA,2,0,2400.0
5571,2025-11-07,60,1,Tienda fisica,3,3,8280.0
5572,2025-11-07,21,4,Online,3,3,2024.0
5573,2025-11-07,1,2,Feria del agricultor,4,2,3825.0
5574,2025-11-07,99999,2,Feria,3,0,9800.0
5575,2025-11-07,71,4,Online,2,3,2024.0
5576,2025-11-07,1,2,Feria,3,2,9350.0
5577,2025-11-07,8,3,mayoreo,2,3,44160.0
5578,2025-11-07,31,1,TIENDA FISICA,4,3,7728.0
5579,2025-11-07,52,1,Tienda Fisica ,2,0,7200.0
5580,2025-11-07,46,1,Tienda Fisica ,1,0,11200.0
5581,2025-11-07,10,3,Mayoreo,1,3,39744.0
5582,2025-11-07,17,2,feria,2,2,1870.0
5583,2025-11-07,8,3,mayoreo,3,1,12038.4
5584,2025-11-07,1,1,Tienda Fisica ,3,0,4400.0
5585,2025-11-07,54,1,tienda fisica,2,3,6371.0
5586,2025-11-07,48,4,EN LINEA,1,0,12100.0
5587,2025-11-07,3,3,Mayoreo,1,3,59616.0
5588,2025-11-08,69,2,Feria,4,3,4232.0
5589,2025-11-08,1,2,FERIA DEL AGRICULTOR,4,2,1700.0
5590,2025-11-08,1,1, tienda  fisica,4,0,11100.0
5591,2025-11-08,1,1,TIENDA FISICA,2,3,2024.0
5592,2025-11-08,1,2,feria,4,2,6443.0
5593,2025-11-08,9,3,Venta mayoreo,2,3,97152.0
5594,2025-11-08,1,1, tienda  fisica,1,0,2000.0
5595,2025-11-08,1,4,en  linea,4,0,4200.0
5596,2025-11-08,1,4,en linea,3,0,2400.0
5597,2025-11-08,11,3,mayoreo,1,0,27600.0
5598,2025-11-08,1,2,FERIA DEL AGRICULTOR,1,2,2040.0
5599,2025-11-08,1,1, tienda  fisica,3,4,3450.0
5600,2025-11-08,54,4,Online,4,0,4400.0
